284,1992-01-29,312.41,312.58,311.84,312.42,401,450000
285,1992-01-30,312.73,312.73,312.42,312.73,391,543000
286,1992-01-31,313.24,313.24,312.73,313.24,354,586000
287,1992-02-03,314.18,314.18,313.24,314.18,305,583000
288,1992-02-07,314.72,314.72,314.18,314.72,327,527000
289,1992-02-10,315.55,315.56,314.72,315.56,354,586000
290,1992-02-11,316.12,316.43,315.56,316.43,296,460000
291,1992-02-12,316.43,316.44,316.43,316.44,270,397000
292,1992-02-13,317.24,317.57,317.06,317.04,1020,1686000
293,1992-02-14,319.45,319.68,317.04,319.68,457,770000
294,1992-02-17,319.77,319.77,319.68,319.77,6369,13782000
295,1992-02-18,338.98,339.16,319.77,337.11,7407,12655000
296,1992-02-19,340.5,342.41,337.11,342.41,9401,16501000
297,1992-02-20,345.22,348.01,342.41,347.99,10341,20004000
298,1992-02-21,358.91,359.93,347.99,359.59,11582,19254000
299,1992-02-24,361.11,361.62,359.59,360.5,30157,18038000
300,1992-02-25,359.66,361.29,357.07,360.37,4862,8037000
301,1992-02-26,359.85,360.76,359.27,360.1,5753,8082000
302,1992-02-27,361.0,363.03,360.1,362.45,9524,17931000
303,1992-02-28,364.15,364.67,362.45,364.66,9862,26401000
304,1992-03-02,365.15,365.39,364.66,365.39,3405,5644000
305,1992-03-03,366.79,367.25,365.39,367.0,2989,3366000
306,1992-03-04,367.56,368.28,366.95,368.32,5614,10365000
307,1992-03-05,369.31,369.88,368.11,369.76,8360,14928000
308,1992-03-06,370.79,371.76,369.76,371.76,5237,9958000
309,1992-03-09,372.26,374.06,371.88,373.53,20968,22273000
310,1992-03-10,374.48,375.23,373.53,375.23,5011,7452000
311,1992-03-11,375.87,376.25,374.98,376.14,4001,11238000
312,1992-03-12,377.55,377.57,376.14,376.92,10326,31594000
313,1992-03-13,376.58,377.19,376.38,376.38,2527,4487000
314,1992-03-16,377.0,377.42,376.38,377.05,2646,2265000
315,1992-03-17,377.5,377.84,377.03,377.49,890,1340000
316,1992-03-18,377.94,378.32,377.49,377.66,4028,2252000
317,1992-03-19,377.26,377.96,376.21,377.31,13628,35111000
318,1992-03-20,377.91,378.03,377.31,377.99,3160,7844000
319,1992-03-23,378.61,379.04,377.45,378.89,10290,24375000
320,1992-03-24,378.53,379.5,378.05,378.69,4378,7016000
321,1992-03-25,378.33,379.02,378.12,378.12,11820,21445000
322,1992-03-26,379.29,379.34,377.64,379.13,10225,24177000
323,1992-03-27,379.65,380.79,379.13,380.77,1892,5469000
324,1992-03-30,381.54,381.56,380.76,381.44,12655,40359000
325,1992-03-31,381.87,382.06,381.24,381.24,17391,53853000
326,1992-04-01,381.55,381.85,381.01,381.01,4065,7767000
327,1992-04-02,381.47,381.58,381.01,381.12,1673,3193000
328,1992-04-03,381.44,381.57,381.12,381.33,1700,3377000
329,1992-04-06,381.97,382.08,381.33,381.47,5298,14543000
330,1992-04-07,381.95,382.1,381.47,381.93,10613,30266000
331,1992-04-08,382.53,382.59,381.92,382.43,1866,5277000
332,1992-04-09,381.93,382.88,381.65,381.65,3168,7148000
333,1992-04-10,381.52,382.04,381.2,382.03,7066,13499000
334,1992-04-13,387.27,392.28,382.03,391.11,20593,52440000
335,1992-04-14,393.1,400.61,391.1,400.61,9415,25184000
336,1992-04-15,400.35,406.72,398.23,406.72,10566,25157000
337,1992-04-16,404.07,410.61,403.52,410.55,39211,57466000
338,1992-04-17,408.56,414.42,406.19,414.42,15678,45102000
339,1992-04-20,417.19,420.99,413.64,413.85,10170,23206000
340,1992-04-21,417.99,421.55,402.89,410.06,51257,72181000
341,1992-04-22,400.12,410.06,399.87,399.88,50596,73539000
342,1992-04-23,407.13,408.86,394.6,407.25,54718,71062000
