571,2006-05-26,0d,1.73
572,2006-05-26,6m,2.12
573,2006-05-26,1y,2.32
574,2006-05-26,3y,2.63
575,2006-05-26,5y,2.96
576,2006-05-26,7y,3.07
577,2006-05-26,10y,3.3
578,2006-05-26,15y,3.55
579,2006-05-26,20y,3.65
580,2006-05-26,30y,3.84
581,2006-05-29,0d,1.74
582,2006-05-29,6m,2.13
583,2006-05-29,1y,2.3416
584,2006-05-29,3y,2.65
585,2006-05-29,5y,2.98
586,2006-05-29,7y,3.08
587,2006-05-29,10y,3.32
588,2006-05-29,15y,3.57
589,2006-05-29,20y,3.7036
590,2006-05-29,30y,3.84
591,2006-05-30,0d,1.75
592,2006-05-30,6m,2.15
593,2006-05-30,1y,2.354
594,2006-05-30,3y,2.66
595,2006-05-30,5y,2.99
596,2006-05-30,7y,3.1
597,2006-05-30,10y,3.3361
598,2006-05-30,15y,3.58
599,2006-05-30,20y,3.73
600,2006-05-30,30y,3.86
601,2006-05-31,0d,1.755
602,2006-05-31,6m,2.17
603,2006-05-31,1y,2.3669
604,2006-05-31,3y,2.66
605,2006-05-31,5y,3.0
606,2006-05-31,7y,3.12
607,2006-05-31,10y,3.35
608,2006-05-31,15y,3.58
609,2006-05-31,20y,3.74
610,2006-05-31,30y,3.86
611,2006-06-01,0d,1.76
612,2006-06-01,6m,2.1757
613,2006-06-01,1y,2.3608
614,2006-06-01,3y,2.67
615,2006-06-01,5y,3.02
616,2006-06-01,7y,3.12
617,2006-06-01,10y,3.36
618,2006-06-01,15y,3.58
619,2006-06-01,20y,3.76
620,2006-06-01,30y,3.86
621,2006-06-02,0d,1.78
622,2006-06-02,6m,2.179
623,2006-06-02,1y,2.4238
624,2006-06-02,3y,2.69
625,2006-06-02,5y,3.03
626,2006-06-02,7y,3.17
627,2006-06-02,10y,3.38
628,2006-06-02,15y,3.6
629,2006-06-02,20y,3.8
630,2006-06-02,30y,3.9
631,2006-06-05,0d,1.8
632,2006-06-05,6m,2.2
